block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_24241,1,23,1,0,WALMART VIA PARKWOOD,15029,8_merged_225468,225349,
a_22674,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212436,
a_22675,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212437,
a_22675,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212434,
a_22676,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212435,
a_22674,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212432,
a_22679,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212433,
a_22677,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212430,
a_22678,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212431,
b_24237,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225270,
a_22676,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212438,
a_22677,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212439,
b_23953,1,50,1,0,CHARLOTTE PIKE,15104,3_merged_225463,222951,
b_24239,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225276,
b_23953,1,50,1,0,CHARLOTTE PIKE,15104,3_merged_225463,222957,
b_24237,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225274,
b_24238,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225275,
b_24237,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225278,
b_23834,1,4,1,0,GREENFIELD STATION,15072,3_merged_225463,222471,
b_23953,1,50,1,0,CHARLOTTE PIKE,15104,3_merged_225463,222959,
b_23833,1,4,1,0,GREENFIELD STATION,15072,3_merged_225463,222470,
b_23834,1,4,1,0,GREENFIELD STATION,15072,3_merged_225463,222473,
b_23988,1,55,1,1,DOWNTOWN,15121,3_merged_225463,223504,
b_23833,1,4,1,0,GREENFIELD STATION,15072,3_merged_225463,222472,
b_23834,1,4,1,0,GREENFIELD STATION,15072,3_merged_225463,222475,
b_23833,1,4,1,0,GREENFIELD STATION,15072,3_merged_225463,222474,
b_23834,1,4,1,1,DOWNTOWN,15075,3_merged_225463,222477,
b_23833,1,4,1,0,GREENFIELD STATION,15072,3_merged_225463,222476,
b_23796,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221513,
b_23796,1,22,1,0,DOWNTOWN,15020,3_merged_225463,221512,
b_23797,1,22,1,0,DOWNTOWN,15020,3_merged_225463,221511,
b_23777,1,17,1,1,DOWNTOWN,14997,8_merged_225468,221046,
b_23798,1,22,1,1,LONG TERM CARE,15022,3_merged_225463,221517,
b_23777,1,17,1,1,DOWNTOWN,14997,8_merged_225468,221040,
b_23776,1,17,1,1,DOWNTOWN,14997,8_merged_225468,221043,
b_23796,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221514,
b_23798,1,22,1,1,LONG TERM CARE,15022,3_merged_225463,221519,
b_23798,1,22,1,1,LONG TERM CARE,15022,3_merged_225463,221518,
b_23776,1,17,1,1,DOWNTOWN,14997,8_merged_225468,221049,
b_23777,1,17,1,1,DOWNTOWN,14997,8_merged_225468,221048,
a_23483,1,3,1,1,DOWNTOWN,14615,2_merged_225458,219808,
a_23483,1,3,1,1,DOWNTOWN,14615,2_merged_225458,219809,
a_23483,1,3,1,0,WHITE BRIDGE,14614,2_merged_225458,219802,
a_23484,1,3,1,0,WHITE BRIDGE,14614,2_merged_225458,219803,
a_23483,1,3,1,0,WHITE BRIDGE,14614,2_merged_225458,219800,
a_23484,1,3,1,0,WHITE BRIDGE,14614,2_merged_225458,219801,
a_23483,1,3,1,1,DOWNTOWN,14615,2_merged_225458,219807,
a_23483,1,3,1,0,WHITE BRIDGE,14614,2_merged_225458,219804,
a_23484,1,3,1,0,WHITE BRIDGE,14614,2_merged_225458,219805,
b_23942,1,5,1,0,BELLEVUE,15101,2_merged_225464,222738,
b_23820,1,5,1,0,BELLEVUE,15101,2_merged_225464,222739,
a_22307,1,14,1,1,DOWNTOWN,14553,3_merged_225457,209191,
b_23941,1,5,1,0,BELLEVUE,15101,2_merged_225464,222737,
a_22307,1,14,1,1,DOWNTOWN,14553,3_merged_225457,209193,
a_22307,1,14,1,1,DOWNTOWN,14553,3_merged_225457,209192,
a_23354,1,22,1,1,LONG TERM CARE,14585,8_merged_225462,218294,
a_23355,1,22,1,1,KINGS LANE,14581,8_merged_225462,218295,
a_23354,1,22,1,1,KINGS LANE,14581,8_merged_225462,218296,
a_23356,1,22,1,1,KINGS LANE,14580,8_merged_225462,218297,
a_23355,1,22,1,1,LONG TERM CARE VIA ELIZABETH,14584,8_merged_225462,218290,
a_23354,1,22,1,1,LONG TERM CARE,14585,8_merged_225462,218291,
a_23356,1,22,1,1,LONG TERM CARE,14585,8_merged_225462,218292,
a_23355,1,22,1,1,LONG TERM CARE,14585,8_merged_225462,218293,
a_23355,1,22,1,1,KINGS LANE,14580,8_merged_225462,218298,
a_23354,1,22,1,1,KINGS LANE,14580,8_merged_225462,218299,
b_23826,1,34,1,1,DOWNTOWN VIA DONELSON,15063,2_merged_225464,222349,
b_24247,2,87,2,1,GALLATIN,15206,4_merged_225466,225428,
b_24243,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,15035,8_merged_225468,225423,
b_23827,1,34,1,1,DOWNTOWN VIA DONELSON,15063,2_merged_225464,222342,
b_23826,1,34,1,1,DOWNTOWN VIA ELLINGTON,15062,2_merged_225464,222341,
b_24244,1,23,1,1,DOWNTOWN VIA PARKWOOD,15034,8_merged_225468,225420,
b_24248,2,87,2,1,GALLATIN,15206,4_merged_225466,225427,
b_23827,1,34,1,1,DOWNTOWN VIA DONELSON,15063,2_merged_225464,222346,
b_23826,1,34,1,1,DOWNTOWN VIA ELLINGTON,15062,2_merged_225464,222345,
b_24244,1,23,1,1,DOWNTOWN VIA PARKWOOD,15034,8_merged_225468,225424,
b_24249,2,88,2,0,NASHVILLE,15207,4_merged_225466,225429,
a_23445,1,56,1,0,RIVERGATE,14683,8_merged_225462,219074,
b_23826,1,34,1,1,DOWNTOWN VIA ELLINGTON,15062,2_merged_225464,222343,
b_24244,1,23,1,1,DOWNTOWN VIA PARKWOOD,15034,8_merged_225468,225422,
b_24243,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,15035,8_merged_225468,225421,
b_23827,1,34,1,1,DOWNTOWN VIA DONELSON,15063,2_merged_225464,222340,
b_23826,1,34,1,1,DOWNTOWN VIA DONELSON,15063,2_merged_225464,222347,
b_24245,2,87,2,0,VANDERBILT VIA NASHVILLE,15205,4_merged_225466,225426,
b_24246,2,87,2,0,VANDERBILT VIA NASHVILLE,15205,4_merged_225466,225425,
b_23827,1,34,1,1,DOWNTOWN VIA DONELSON,15063,2_merged_225464,222344,
b_24240,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225289,
b_24239,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225288,
b_24238,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225287,
b_24237,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225286,
b_24240,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225285,
b_24239,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225284,
b_24238,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225283,
b_24237,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225282,
b_24240,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225281,
b_24239,1,52,1,0,52S NOLENSVILLE PK HARDING PLACE,15200,8_merged_225468,225280,
b_24088,1,56,1,0,56S GALLATIN PK MADISON STATION,15196,8_merged_225468,224778,
b_24089,1,56,1,0,56S GALLATIN PK MADISON STATION,15196,8_merged_225468,224779,
b_24087,1,56,1,0,56S GALLATIN PK MADISON STATION,15196,8_merged_225468,224773,
b_24088,1,56,1,0,56S GALLATIN PK MADISON STATION,15196,8_merged_225468,224774,
b_24089,1,56,1,0,56S GALLATIN PK MADISON STATION,15196,8_merged_225468,224775,
b_24090,1,56,1,0,56S GALLATIN PK MADISON STATION,15196,8_merged_225468,224776,
b_24087,1,56,1,0,56S GALLATIN PK MADISON STATION,15196,8_merged_225468,224777,
a_23479,1,25,1,0,NORTH NASHVILLE,14604,2_merged_225458,219659,
a_23480,1,25,1,0,NORTH NASHVILLE,14604,2_merged_225458,219658,
a_23479,1,25,1,0,NORTH NASHVILLE,14604,2_merged_225458,219657,
a_23480,1,25,1,0,NORTH NASHVILLE,14604,2_merged_225458,219656,
a_23479,1,25,1,0,NORTH NASHVILLE,14604,2_merged_225458,219655,
a_23480,1,25,1,0,NORTH NASHVILLE,14604,2_merged_225458,219654,
a_23479,1,25,1,0,NORTH NASHVILLE,14604,2_merged_225458,219653,
a_23480,1,25,1,0,NORTH NASHVILLE,14604,2_merged_225458,219652,
a_23479,1,25,1,0,NORTH NASHVILLE,14604,2_merged_225458,219651,
a_23480,1,25,1,0,NORTH NASHVILLE,14604,2_merged_225458,219650,
b_23795,1,22,1,0,DOWNTOWN,15018,2_merged_225464,221432,
b_24026,1,72,1,0,GRASSMERE-WALMART,15147,8_merged_225468,224139,
b_24071,1,9,1,0,METROCENTER,15165,8_merged_225468,224488,
b_24071,1,9,1,0,METROCENTER,15165,8_merged_225468,224489,
b_23963,1,52,1,0,52A - HICKORY PLAZA,15114,2_merged_225464,223074,
b_23962,1,52,1,0,52A - HICKORY PLAZA,15114,2_merged_225464,223075,
a_23550,1,50,1,0,CHARLOTTE PIKE,14663,2_merged_225458,220077,
a_23549,1,50,1,0,CHARLOTTE PIKE,14663,2_merged_225458,220076,
a_23551,1,50,1,0,CHARLOTTE PIKE,14663,2_merged_225458,220075,
a_23548,1,50,1,0,CHARLOTTE PIKE,14663,2_merged_225458,220074,
a_23552,1,50,1,0,CHARLOTTE PIKE,14663,2_merged_225458,220073,
a_23550,1,50,1,0,CHARLOTTE PIKE,14663,2_merged_225458,220072,
a_23549,1,50,1,0,CHARLOTTE PIKE,14663,2_merged_225458,220071,
a_23551,1,50,1,0,CHARLOTTE PIKE,14663,2_merged_225458,220070,
a_23548,1,50,1,1,DOWNTOWN,14668,2_merged_225458,220079,
b_23804,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,15035,3_merged_225463,221706,
b_23804,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,15035,3_merged_225463,221707,
b_23805,1,23,1,1,DOWNTOWN VIA PARKWOOD,15034,3_merged_225463,221704,
b_23805,1,23,1,1,DOWNTOWN VIA PARKWOOD,15034,3_merged_225463,221705,
b_23805,1,23,1,1,DOWNTOWN VIA PARKWOOD,15034,3_merged_225463,221702,
b_23805,1,23,1,1,DOWNTOWN VIA PARKWOOD,15034,3_merged_225463,221703,
b_23835,1,4,1,0,GREENFIELD STATION,15072,8_merged_225468,222507,
b_23805,1,23,1,1,DOWNTOWN VIA PARKWOOD,15034,3_merged_225463,221701,
b_23835,1,4,1,0,GREENFIELD STATION,15072,8_merged_225468,222509,
b_23836,1,4,1,0,GREENFIELD STATION,15072,8_merged_225468,222508,
b_23804,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,15035,3_merged_225463,221708,
b_23804,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,15035,3_merged_225463,221709,
b_23962,1,52,1,0,52A - HICKORY PLAZA,15114,2_merged_225464,223078,
b_23965,1,52,1,0,52A - HICKORY PLAZA,15114,2_merged_225464,223079,
a_23560,1,55,1,0,HICKORY HOLLOW,14677,2_merged_225458,220253,
a_23563,1,55,1,0,HICKORY HOLLOW,14677,2_merged_225458,220252,
a_23559,1,55,1,0,HICKORY HOLLOW,14677,2_merged_225458,220251,
a_23562,1,55,1,0,HICKORY HOLLOW,14677,2_merged_225458,220250,
a_23559,1,55,1,0,HICKORY HOLLOW,14677,2_merged_225458,220257,
a_23562,1,55,1,0,HICKORY HOLLOW,14677,2_merged_225458,220256,
a_23564,1,55,1,0,HICKORY HOLLOW,14677,2_merged_225458,220255,
a_23561,1,55,1,0,HICKORY HOLLOW,14677,2_merged_225458,220254,
a_23560,1,55,1,0,HICKORY HOLLOW,14677,2_merged_225458,220259,
a_23563,1,55,1,0,HICKORY HOLLOW,14677,2_merged_225458,220258,
b_23813,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221858,
b_23812,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221859,
b_23813,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221856,
b_23812,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221857,
b_23813,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221854,
b_23812,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221855,
b_23813,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221852,
b_23812,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221853,
b_23813,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221850,
b_23812,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221851,
b_23996,1,56,1,0,RIVERGATE,15124,2_merged_225464,223630,
b_23999,1,56,1,0,RIVERGATE,15124,2_merged_225464,223631,
b_23998,1,56,1,0,RIVERGATE,15124,2_merged_225464,223632,
b_23997,1,56,1,0,RIVERGATE,15124,2_merged_225464,223633,
b_23996,1,56,1,0,RIVERGATE,15124,2_merged_225464,223634,
b_24000,1,56,1,0,RIVERGATE,15124,2_merged_225464,223635,
b_23999,1,56,1,0,RIVERGATE,15124,2_merged_225464,223636,
b_23998,1,56,1,0,RIVERGATE,15124,2_merged_225464,223637,
b_24001,1,56,1,0,RIVERGATE,15124,2_merged_225464,223638,
b_23997,1,56,1,0,RIVERGATE,15124,2_merged_225464,223639,
b_24006,1,56,1,0,RIVERGATE,15124,3_merged_225463,223757,
b_24002,1,56,1,0,RIVERGATE,15124,3_merged_225463,223756,
b_24003,1,56,1,0,RIVERGATE,15124,3_merged_225463,223755,
b_24007,1,56,1,0,RIVERGATE,15124,3_merged_225463,223754,
b_24004,1,56,1,0,RIVERGATE,15124,3_merged_225463,223753,
b_24005,1,56,1,0,RIVERGATE,15124,3_merged_225463,223752,
b_24006,1,56,1,0,RIVERGATE,15124,3_merged_225463,223751,
b_24002,1,56,1,0,RIVERGATE,15124,3_merged_225463,223750,
b_24004,1,56,1,0,RIVERGATE,15124,3_merged_225463,223759,
b_24005,1,56,1,0,RIVERGATE,15124,3_merged_225463,223758,
a_23442,1,55,1,1,DOWNTOWN,14680,8_merged_225462,219002,
a_23443,1,55,1,1,DOWNTOWN,14680,8_merged_225462,219003,
a_23440,1,55,1,1,DOWNTOWN,14680,8_merged_225462,219000,
a_23441,1,55,1,1,DOWNTOWN,14680,8_merged_225462,219001,
a_23440,1,55,1,1,DOWNTOWN,14680,8_merged_225462,219006,
a_23441,1,55,1,1,DOWNTOWN,14680,8_merged_225462,219007,
a_23439,1,55,1,1,DOWNTOWN,14680,8_merged_225462,219004,
a_23444,1,55,1,1,DOWNTOWN,14680,8_merged_225462,219005,
a_23442,1,55,1,1,DOWNTOWN,14680,8_merged_225462,219008,
a_23443,1,55,1,1,DOWNTOWN,14680,8_merged_225462,219009,
b_24021,1,7,1,1,DOWNTOWN,15143,3_merged_225463,224040,
b_23817,1,29,1,1,DOWNTOWN,15052,3_merged_225463,222084,
b_23775,1,29,1,1,DOWNTOWN,15053,3_merged_225463,222085,
b_23817,1,29,1,1,DOWNTOWN,15052,3_merged_225463,222086,
b_23774,1,29,1,1,DOWNTOWN,15053,3_merged_225463,222087,
b_23775,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222080,
b_23775,1,29,1,1,DOWNTOWN,15053,3_merged_225463,222081,
b_23817,1,29,1,1,DOWNTOWN,15052,3_merged_225463,222082,
b_23774,1,29,1,1,DOWNTOWN,15053,3_merged_225463,222083,
b_23817,1,29,1,1,DOWNTOWN,15052,3_merged_225463,222088,
b_23775,1,29,1,1,DOWNTOWN,15053,3_merged_225463,222089,
b_24021,1,7,1,1,DOWNTOWN,15143,3_merged_225463,224046,
b_24020,1,7,1,1,DOWNTOWN,15143,3_merged_225463,224047,
b_24244,1,23,1,0,WALMART VIA CHESAPEAKE,15028,8_merged_225468,225368,
b_23950,1,50,1,0,CHARLOTTE PIKE,15104,2_merged_225464,222889,
b_24242,1,23,1,0,WALMART VIA CHESAPEAKE,15030,8_merged_225468,225364,
b_23949,1,50,1,0,CHARLOTTE PIKE,15104,2_merged_225464,222885,
b_23948,1,50,1,0,CHARLOTTE PIKE,15104,2_merged_225464,222886,
b_23952,1,50,1,0,CHARLOTTE PIKE,15104,2_merged_225464,222887,
b_23949,1,50,1,0,CHARLOTTE PIKE,15104,2_merged_225464,222880,
b_23948,1,50,1,0,CHARLOTTE PIKE,15104,2_merged_225464,222881,
b_24242,1,23,1,0,WALMART VIA CHESAPEAKE,15028,8_merged_225468,225362,
b_23951,1,50,1,0,CHARLOTTE PIKE,15104,2_merged_225464,222883,
a_23364,1,5,1,0,BELLEVUE,14658,8_merged_225462,218715,
a_23426,1,5,1,0,BELLEVUE,14658,8_merged_225462,218714,
a_23426,1,5,1,0,BELLEVUE,14658,8_merged_225462,218717,
a_23427,1,5,1,0,BELLEVUE,14658,8_merged_225462,218716,
a_23426,1,5,1,0,BELLEVUE,14658,8_merged_225462,218711,
a_23427,1,5,1,0,BELLEVUE,14658,8_merged_225462,218713,
a_23364,1,5,1,0,BELLEVUE,14658,8_merged_225462,218712,
a_23427,1,5,1,0,BELLEVUE,14658,8_merged_225462,218719,
a_23364,1,5,1,0,BELLEVUE,14658,8_merged_225462,218718,
a_22675,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212410,
a_22676,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212411,
a_22677,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212412,
a_22678,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212413,
a_22674,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212414,
a_22679,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212415,
a_22675,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212416,
a_22676,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212417,
a_22677,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212418,
a_22678,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212419,
a_23435,1,52,1,0,52B - WALLACE-EZELL,14670,8_merged_225462,218847,
a_23437,1,52,1,0,52B - WALLACE-EZELL,14670,8_merged_225462,218846,
a_23433,1,52,1,0,52A - HICKORY PLAZA,14669,8_merged_225462,218841,
a_23436,1,52,1,0,52AB - HICKORY PLAZA - WALLACE-EZELL,14671,8_merged_225462,218840,
a_23437,1,52,1,0,52B - WALLACE-EZELL,14670,8_merged_225462,218843,
a_23434,1,52,1,0,52B - WALLACE-EZELL,14670,8_merged_225462,218842,
b_23788,1,19,1,0,DOWNTOWN,15007,8_merged_225468,221283,
b_23787,1,19,1,0,DOWNTOWN,15007,8_merged_225468,221282,
b_23788,1,19,1,0,DOWNTOWN,15007,8_merged_225468,221281,
b_23787,1,19,1,0,DOWNTOWN,15007,8_merged_225468,221280,
b_23788,1,19,1,0,DOWNTOWN,15007,8_merged_225468,221287,
b_23787,1,19,1,0,DOWNTOWN,15007,8_merged_225468,221286,
b_23788,1,19,1,0,DOWNTOWN,15007,8_merged_225468,221285,
b_23787,1,19,1,0,DOWNTOWN,15007,8_merged_225468,221284,
b_23788,1,19,1,1,51ST & TENNESSEE,15011,8_merged_225468,221289,
b_23787,1,19,1,0,DOWNTOWN,15007,8_merged_225468,221288,
b_24021,1,7,1,0,GREEN HILLS,15142,3_merged_225463,224019,
b_24020,1,7,1,0,GREEN HILLS,15142,3_merged_225463,224018,
b_23780,1,18,1,0,AIRPORT EXPRESS,14998,2_merged_225464,221069,
b_23780,1,18,1,0,AIRPORT EXPRESS,14998,2_merged_225464,221068,
b_24021,1,7,1,0,GREEN HILLS,15142,3_merged_225463,224015,
b_23780,1,18,1,0,AIRPORT VIA ELM HILL,15000,2_merged_225464,221066,
b_23780,1,18,1,0,AIRPORT VIA ELM HILL,15000,2_merged_225464,221065,
b_23780,1,18,1,0,AIRPORT VIA ELM HILL,15000,2_merged_225464,221064,
b_23780,1,18,1,0,AIRPORT VIA ELM HILL,15000,2_merged_225464,221063,
b_23780,1,18,1,0,AIRPORT VIA ELM HILL,15000,2_merged_225464,221062,
b_23778,1,17,1,1,DOWNTOWN,14997,8_merged_225468,221061,
b_24020,1,7,1,0,GREEN HILLS,15142,3_merged_225463,224012,
a_23610,1,9,1,1,DOWNTOWN,14728,8_merged_225462,220628,
a_23610,1,9,1,1,DOWNTOWN,14728,8_merged_225462,220629,
a_23610,1,9,1,1,DOWNTOWN,14728,8_merged_225462,220622,
a_23610,1,9,1,1,DOWNTOWN,14728,8_merged_225462,220623,
a_23610,1,9,1,0,METROCENTER,14722,8_merged_225462,220620,
a_23610,1,9,1,0,METROCENTER,14722,8_merged_225462,220621,
a_23610,1,9,1,1,DOWNTOWN,14728,8_merged_225462,220626,
a_23610,1,9,1,1,DOWNTOWN,14728,8_merged_225462,220627,
a_23610,1,9,1,1,DOWNTOWN,14728,8_merged_225462,220624,
a_23610,1,9,1,1,DOWNTOWN,14728,8_merged_225462,220625,
b_24035,1,8,1,1,DOWNTOWN,15159,8_merged_225468,224327,
b_24035,1,8,1,1,DOWNTOWN,15159,8_merged_225468,224326,
b_24035,1,8,1,1,DOWNTOWN,15159,8_merged_225468,224325,
b_24035,1,8,1,1,DOWNTOWN,15159,8_merged_225468,224324,
b_24035,1,8,1,1,DOWNTOWN,15159,8_merged_225468,224323,
b_24035,1,8,1,1,DOWNTOWN,15159,8_merged_225468,224322,
b_24035,1,8,1,1,DOWNTOWN,15159,8_merged_225468,224321,
b_24035,1,8,1,1,DOWNTOWN,15159,8_merged_225468,224320,
a_23469,1,18,1,0,AIRPORT EXPRESS,14558,2_merged_225458,219392,
a_23469,1,18,1,0,AIRPORT VIA ELM HILL,14556,2_merged_225458,219393,
a_23469,1,18,1,0,AIRPORT EXPRESS,14558,2_merged_225458,219390,
a_23484,1,3,1,1,DOWNTOWN,14615,2_merged_225458,219827,
a_23469,1,18,1,0,AIRPORT EXPRESS,14558,2_merged_225458,219396,
a_23484,1,3,1,1,DOWNTOWN,14615,2_merged_225458,219821,
a_23469,1,18,1,0,AIRPORT VIA ELM HILL,14556,2_merged_225458,219394,
a_23469,1,18,1,0,AIRPORT VIA ELM HILL,14556,2_merged_225458,219395,
a_23469,1,18,1,1,DOWNTOWN,14560,2_merged_225458,219398,
a_23469,1,18,1,1,DOWNTOWN EXPRESS,14562,2_merged_225458,219399,
a_23483,1,3,1,1,DOWNTOWN,14615,2_merged_225458,219828,
a_23484,1,3,1,1,DOWNTOWN,14615,2_merged_225458,219829,
a_23437,1,52,1,0,52B - WALLACE-EZELL,14670,8_merged_225462,218858,
a_23355,1,22,1,1,LONG TERM CARE,14585,8_merged_225462,218278,
a_23354,1,22,1,1,KINGS LANE,14581,8_merged_225462,218279,
a_23355,1,22,1,1,LONG TERM CARE,14585,8_merged_225462,218276,
a_23355,1,22,1,1,LONG TERM CARE,14585,8_merged_225462,218277,
a_23356,1,22,1,1,KINGS LANE,14580,8_merged_225462,218274,
a_22675,1,55,1,0,HICKORY HOLLOW,14677,3_merged_225457,212422,
a_23355,1,22,1,1,LONG TERM CARE,14585,8_merged_225462,218272,
a_23355,1,22,1,1,LONG TERM CARE VIA CLIFF DRIVE,14582,8_merged_225462,218273,
a_23355,1,22,1,1,LONG TERM CARE,14585,8_merged_225462,218270,
a_23355,1,22,1,1,LONG TERM CARE,14585,8_merged_225462,218271,
a_23437,1,52,1,0,52B - WALLACE-EZELL,14670,8_merged_225462,218852,
a_23435,1,52,1,0,52B - WALLACE-EZELL,14670,8_merged_225462,218853,
b_23984,1,55,1,1,DOWNTOWN,15121,3_merged_225463,223520,
b_23989,1,55,1,1,DOWNTOWN,15121,3_merged_225463,223521,
a_23478,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,14592,2_merged_225458,219639,
a_23478,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,14592,2_merged_225458,219638,
a_23478,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,14592,2_merged_225458,219631,
a_23478,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,14592,2_merged_225458,219630,
a_23478,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,14592,2_merged_225458,219633,
a_23478,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,14592,2_merged_225458,219632,
a_23478,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,14592,2_merged_225458,219635,
a_23478,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,14592,2_merged_225458,219634,
a_23478,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,14592,2_merged_225458,219637,
a_23478,1,23,1,1,DOWNTOWN VIA CHESAPEAKE,14592,2_merged_225458,219636,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221496,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221497,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221494,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221495,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221492,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221493,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221490,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221491,
b_23796,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221498,
b_23796,1,22,1,0,DOWNTOWN,15017,3_merged_225463,221499,
a_23546,1,5,1,0,BELLEVUE,14658,2_merged_225458,220011,
a_23482,1,5,1,0,BELLEVUE,14658,2_merged_225458,220010,
a_23482,1,5,1,0,BELLEVUE,14658,2_merged_225458,220013,
a_23547,1,5,1,0,BELLEVUE,14658,2_merged_225458,220012,
a_23482,1,5,1,1,DOWNTOWN,14659,2_merged_225458,220015,
a_23546,1,5,1,0,BELLEVUE,14658,2_merged_225458,220014,
a_23482,1,5,1,1,DOWNTOWN,14659,2_merged_225458,220017,
a_23547,1,5,1,1,DOWNTOWN,14659,2_merged_225458,220016,
a_23547,1,5,1,1,DOWNTOWN,14659,2_merged_225458,220019,
a_23546,1,5,1,1,DOWNTOWN,14659,2_merged_225458,220018,
b_24099,1,22,1,1,KINGS LANE,15027,8_merged_225468,225005,
b_24099,1,22,1,1,KINGS LANE,15027,8_merged_225468,225004,
b_24098,1,22,1,1,LONG TERM CARE,15022,8_merged_225468,225007,
b_24098,1,22,1,1,LONG TERM CARE,15022,8_merged_225468,225006,
b_24098,1,22,1,1,LONG TERM CARE,15022,8_merged_225468,225001,
b_24098,1,22,1,1,LONG TERM CARE,15022,8_merged_225468,225000,
b_24098,1,22,1,1,LONG TERM CARE VIA CLIFF DRIVE,15025,8_merged_225468,225003,
b_24098,1,22,1,1,LONG TERM CARE,15022,8_merged_225468,225002,
b_24097,1,22,1,1,KINGS LANE,15026,8_merged_225468,225009,
b_24098,1,22,1,1,LONG TERM CARE,15022,8_merged_225468,225008,
b_23835,1,4,1,1,DOWNTOWN,15075,8_merged_225468,222529,
